year,fire_number,fire_start_date,start_month,start_doy,latitude,longitude,fire_origin,general_cause,grid_id_30000m
2020,WWF031,2020-08-29 21:52:00,8.0,242.0,54.313095,-116.488427,Provincial Land,Other Industry,"155,77"
2020,CWF151,2020-09-06 06:00:00,9.0,250.0,51.270764,-115.020901,Provincial Land,Recreation,"154,66"
2021,EWF007,2021-03-18 12:55:00,3.0,77.0,53.574467,-115.401517,Private Land,Resident,"157,74"
2021,EWF008,2021-03-18 13:20:00,3.0,77.0,53.551483,-116.73575,Provincial Land,Railroad,"154,75"
2021,EWF009,2021-03-18 14:30:00,3.0,77.0,53.539417,-115.0592,Private Land,Undetermined,"157,73"
2021,WWF004,2021-03-18 09:00:00,3.0,77.0,54.43135,-117.2603,Provincial Land,Government,"154,78"
2021,RWF003,2021-03-18 14:00:00,3.0,77.0,53.1061,-115.261933,Provincial Land,Recreation,"156,72"
2021,EWF010,2021-03-01 10:00:00,3.0,60.0,53.248492,-116.239863,Provincial Land,Oil & Gas Industry,"155,73"
2021,EWF011,2021-02-15 10:00:00,2.0,46.0,53.56816,-116.737149,Provincial Land,Incendiary,"154,75"
2021,CWF006,2021-03-21 20:00:00,3.0,80.0,49.631583,-114.499817,Private Land,Undetermined,"153,60"
2021,EWF012,2021-02-16 10:00:00,2.0,47.0,53.616222,-116.73613,Provincial Land,Forest Industry,"154,75"
2021,HWF001,2021-03-23 17:00:00,3.0,82.0,58.38475,-116.030517,Provincial Land,Government,"162,91"
2021,CWF008,2021-03-31 16:00:00,3.0,90.0,51.180267,-114.897682,Indian Reservation,Power Line Industry,"155,65"
2021,RWF004,2021-03-25 08:00:00,3.0,84.0,52.685016,-115.678388,Provincial Land,Forest Industry,"155,71"
2021,EWF017,2021-04-05 16:00:00,4.0,95.0,53.669033,-116.250783,Private Land,Resident,"155,75"
2021,GWF047,2021-06-16 11:10:00,6.0,167.0,55.38095,-118.000583,Private Land,Power Line Industry,"154,82"
2021,RWF046,2021-06-16 14:00:00,6.0,167.0,53.03875,-115.638833,Provincial Land,Incendiary,"155,72"
2020,CWF124,2020-08-21 20:00:00,8.0,234.0,49.3173,-114.42425,Provincial Land,Lightning,"153,58"
2020,CWF125,2020-08-22 07:30:00,8.0,235.0,51.125033,-115.426733,Provincial Land,Lightning,"153,65"
2020,RWF051,2020-09-04 12:00:00,9.0,248.0,52.304417,-116.413033,Provincial Land,Recreation,"153,70"
2020,CWF162,2020-09-05 17:00:00,9.0,249.0,49.631117,-114.616833,Provincial Land,Recreation,"153,60"
2020,CWF163,2020-09-05 12:00:00,9.0,249.0,50.853733,-114.615318,Provincial Land,Recreation,"155,64"
2020,CWF164,2020-09-05 12:00:00,9.0,249.0,50.853612,-114.614403,Provincial Land,Recreation,"155,64"
2020,CWF165,2020-09-06 07:00:00,9.0,250.0,50.020317,-114.01495,Provincial Land,Recreation,"155,60"
2020,CWF166,2020-09-06 07:00:00,9.0,250.0,50.225,-114.399833,Provincial Land,Recreation,"154,62"
2020,CWF167,2020-09-06 07:00:00,9.0,250.0,50.263633,-114.3163,Provincial Land,Recreation,"155,62"
2020,CWF168,2020-09-06 07:00:00,9.0,250.0,49.75239,-114.43108,Provincial Land,Recreation,"154,60"
2020,CWF169,2020-09-06 12:00:00,9.0,250.0,50.1906,-114.542767,Provincial Land,Recreation,"154,62"
2020,CWF170,2020-09-06 12:00:00,9.0,250.0,50.10205,-114.44225,Provincial Land,Recreation,"154,61"
2020,EWF057,2020-10-03 18:15:00,10.0,277.0,53.51465,-117.88125,Provincial Land,Undetermined,"152,76"
2021,GWF001,2021-01-19 12:00:00,1.0,19.0,54.43525,-118.25646,Provincial Land,Power Line Industry,"152,79"
2021,EWF106,2021-07-01 19:20:00,7.0,182.0,53.955,-116.877833,Provincial Land,Lightning,"154,76"
2021,GWF064,2021-07-08 20:00:00,7.0,189.0,54.593733,-118.207717,Provincial Land,Undetermined,"153,80"
2021,MWF042,2021-07-08 15:57:00,7.0,189.0,57.564867,-110.303767,Provincial Land,Lightning,"171,84"
2021,GWF065,2021-07-09 07:00:00,7.0,190.0,55.56925,-119.265333,Provincial Land,Lightning,"152,84"
2021,GWF066,2021-07-09 16:00:00,7.0,190.0,54.308617,-117.750817,Provincial Land,Lightning,"153,78"
2021,PWF037,2021-07-09 19:00:00,7.0,190.0,57.614967,-118.049633,Provincial Land,Lightning,"157,89"
2021,SWF080,2021-07-09 22:10:00,7.0,190.0,55.118383,-116.548683,Provincial Land,Lightning,"156,80"
2021,WWF084,2021-07-10 05:29:00,7.0,191.0,54.072167,-117.228667,Provincial Land,Lightning,"154,77"
2021,GWF068,2021-07-09 23:00:00,7.0,190.0,54.714033,-117.509655,Provincial Land,Lightning,"154,79"
2021,CWF081,2021-07-10 12:00:00,7.0,191.0,51.286683,-115.1448,Provincial Land,Recreation,"154,66"
2020,LWF093,2020-08-21 09:00:00,8.0,234.0,55.309033,-113.47005,Provincial Land,Lightning,"163,78"
2020,LWF095,2020-08-18 13:30:00,8.0,231.0,55.9047,-110.869317,Provincial Land,Lightning,"168,79"
2020,EWF049,2020-09-16 16:00:00,9.0,260.0,53.9798,-119.1308,Provincial Land,Railroad,"150,78"
2021,EWF018,2021-04-07 13:30:00,4.0,97.0,53.551243,-115.6601,Provincial Land,Forest Industry,"156,74"
2021,RWF009,2021-04-06 15:00:00,4.0,96.0,51.735,-114.858167,Provincial Land,Incendiary,"155,67"
2021,RWF010,2021-04-10 14:41:00,4.0,100.0,51.73447,-114.858895,Provincial Land,Incendiary,"155,67"
2021,WWF008,2021-04-12 15:00:00,4.0,102.0,54.114667,-115.700142,Private Land,Resident,"157,76"
2021,SWF002,2021-04-13 06:12:00,4.0,103.0,55.939842,-115.197548,Provincial Land,Power Line Industry,"160,82"
2021,GWF003,2021-04-13 11:00:00,4.0,103.0,55.755829,-119.997799,Private Land,Resident,"151,85"
2021,EWF022,2021-04-13 13:20:00,4.0,103.0,53.684117,-116.087083,Private Land,Resident,"155,75"
2021,LWF004,2021-04-13 12:55:00,4.0,103.0,54.500523,-111.504463,Provincial Land,Incendiary,"166,74"
2021,GWF004,2021-04-14 12:45:00,4.0,104.0,54.675567,-117.096383,Provincial Land,Power Line Industry,"155,79"
2021,PWF002,2021-03-01 12:00:00,3.0,60.0,56.058667,-116.82,Private Land,Agriculture Industry,"157,83"
2021,LWF008,2021-04-15 14:50:00,4.0,105.0,54.644783,-111.91475,Indian Reservation,Resident,"165,75"
2021,LWF124,2021-06-20 16:00:00,6.0,171.0,55.065017,-113.867633,Private Land,Agriculture Industry,"162,78"
2021,WWF056,2021-06-21 14:30:00,6.0,172.0,54.152383,-117.392617,Provincial Land,Oil & Gas Industry,"153,77"
2021,CWF062,2021-06-21 10:29:00,6.0,172.0,49.809433,-113.95445,Provincial Land,Recreation,"155,60"
2020,LWF096,2020-08-24 19:00:00,8.0,237.0,55.328967,-113.281983,Provincial Land,Incendiary,"163,78"
2020,GWF041,2020-09-05 12:00:00,9.0,249.0,54.81,-117.629317,Provincial Land,Undetermined,"154,80"
2021,LWF043,2021-04-30 12:00:00,4.0,120.0,54.547883,-111.501183,Private Land,Incendiary,"166,74"
2021,GWF021,2021-04-30 17:20:00,4.0,120.0,54.067167,-119.009783,Provincial Land,Recreation,"150,79"
2021,GWF024,2021-05-02 20:00:00,5.0,122.0,54.733267,-117.139317,Private Land,Resident,"155,79"
2021,LWF050,2021-05-05 10:00:00,5.0,125.0,55.930883,-110.7257,Indian Reservation,Incendiary,"169,79"
2021,LWF054,2021-05-05 15:45:00,5.0,125.0,55.935667,-110.721183,Indian Reservation,Incendiary,"169,79"
2021,SWF019,2021-05-06 10:30:00,5.0,126.0,55.868933,-115.102417,Provincial Land,Power Line Industry,"160,81"
2021,SWF021,2021-05-06 14:45:00,5.0,126.0,55.341118,-115.78951,Indian Reservation,Undetermined,"158,80"
2021,HWF005,2021-05-07 08:30:00,5.0,127.0,58.718072,-118.744912,Indian Reservation,Incendiary,"158,94"
2021,MWF044,2021-07-02 18:00:00,7.0,183.0,57.148117,-110.661067,Provincial Land,Lightning,"170,83"
2021,PWF039,2021-07-10 13:10:00,7.0,191.0,56.748762,-116.446392,Provincial Land,Lightning,"159,85"
2021,SWF083,2021-07-10 15:30:00,7.0,191.0,56.087333,-113.565167,Provincial Land,Lightning,"163,81"
2021,SWF084,2021-07-10 16:00:00,7.0,191.0,56.208,-113.020017,Provincial Land,Lightning,"165,81"
2021,SWF086,2021-07-10 17:00:00,7.0,191.0,56.234517,-113.012583,Provincial Land,Lightning,"165,81"
2021,MWF047,2021-07-10 15:40:00,7.0,191.0,57.458267,-110.833767,Provincial Land,Lightning,"170,84"
2021,SWF087,2021-07-10 16:20:00,7.0,191.0,57.358017,-113.4746,Provincial Land,Lightning,"165,85"
2021,LWF136,2021-07-10 18:30:00,7.0,191.0,55.589533,-112.3777,Provincial Land,Lightning,"165,79"
2021,MWF057,2021-07-10 18:15:00,7.0,191.0,57.113355,-111.148191,Provincial Land,Lightning,"169,83"
2021,MWF058,2021-07-10 18:31:00,7.0,191.0,56.970308,-111.1581,Provincial Land,Lightning,"169,83"
2021,LWF138,2021-07-10 18:00:00,7.0,191.0,55.59135,-112.3555,Provincial Land,Lightning,"165,79"
2021,LWF139,2021-07-10 19:00:00,7.0,191.0,55.9185,-110.7541,Indian Reservation,Undetermined,"169,79"
2021,WWF087,2021-07-10 17:20:00,7.0,191.0,54.113548,-116.087182,Provincial Land,Lightning,"156,76"
2021,LWF141,2021-07-10 19:00:00,7.0,191.0,55.621967,-111.178733,Provincial Land,Power Line Industry,"168,78"
2021,RWF066,2021-07-10 21:00:00,7.0,191.0,52.9942,-115.428283,Provincial Land,Lightning,"156,72"
2021,MWF062,2021-07-10 18:58:00,7.0,191.0,57.006883,-112.962167,Provincial Land,Lightning,"166,84"
2021,MWF063,2021-07-10 17:30:00,7.0,191.0,57.130117,-112.789633,Provincial Land,Lightning,"166,84"
2021,LWF142,2021-07-11 12:15:00,7.0,192.0,56.100583,-110.8488,Provincial Land,Lightning,"169,79"
2021,MWF066,2021-07-10 13:58:00,7.0,191.0,57.04725,-111.256883,Provincial Land,Lightning,"169,83"
2021,MWF068,2021-07-11 12:55:00,7.0,192.0,56.7125,-112.226817,Provincial Land,Lightning,"167,82"
2021,LWF144,2021-07-11 15:00:00,7.0,192.0,55.9422,-110.689167,Provincial Land,Lightning,"169,79"
2021,EWF116,2021-07-10 18:44:00,7.0,191.0,53.36135,-115.375717,Provincial Land,Lightning,"156,73"
2021,PWF040,2021-07-10 21:45:00,7.0,191.0,55.714503,-116.528955,Provincial Land,Lightning,"157,82"
2021,LWF146,2021-07-11 15:00:00,7.0,192.0,55.131083,-110.242067,Provincial Land,Lightning,"169,76"
2021,SWF092,2021-07-11 14:00:00,7.0,192.0,56.922517,-114.199583,Provincial Land,Lightning,"163,84"
2020,RWF053,2020-09-20 12:00:00,9.0,264.0,52.42852,-114.914695,Provincial Land,Resident,"156,70"
2020,RWF057,2020-11-02 13:30:00,11.0,307.0,52.363717,-115.032283,Private Land,Power Line Industry,"156,69"
2020,MWF021,2020-12-03 18:00:00,12.0,338.0,56.716583,-111.398617,Provincial Land,Recreation,"168,82"
2021,GWF006,2021-03-02 12:00:00,3.0,61.0,55.137283,-116.992467,Private Land,Agriculture Industry,"156,80"
2021,EWF024,2021-04-15 20:10:00,4.0,105.0,53.599578,-115.242168,Provincial Land,Power Line Industry,"157,74"
2021,CWF011,2021-04-16 08:00:00,4.0,106.0,51.080467,-115.080783,Provincial Park,Incendiary,"154,65"
2021,LWF010,2021-04-15 17:34:00,4.0,105.0,55.2794,-113.232017,Provincial Land,Undetermined,"163,78"
2021,RWF012,2021-02-25 11:00:00,2.0,56.0,52.613954,-114.642379,Private Land,Resident,"157,70"
2021,HWF002,2021-03-22 00:00:00,3.0,81.0,57.995423,-116.506437,Private Land,Agriculture Industry,"160,90"
2021,EWF027,2021-04-16 11:25:00,4.0,106.0,53.655545,-115.589965,Private Land,Resident,"156,74"
2021,GWF008,2021-04-16 13:00:00,4.0,106.0,55.063317,-117.4954,Indian Reservation,Resident,"155,81"
2021,EWF028,2021-04-16 13:30:00,4.0,106.0,53.752683,-116.657933,Provincial Land,Forest Industry,"154,75"
2021,EWF025,2021-02-01 12:00:00,2.0,32.0,53.322342,-116.396767,Provincial Land,Forest Industry,"154,74"
2021,RWF015,2021-04-16 00:00:00,4.0,106.0,52.008,-115.198233,Provincial Land,Incendiary,"155,68"
2021,LWF017,2021-04-16 22:00:00,4.0,106.0,55.925917,-110.7257,Indian Reservation,Incendiary,"169,79"
2021,LWF018,2021-04-17 13:00:00,4.0,107.0,55.937533,-110.719617,Indian Reservation,Resident,"169,79"
2021,HWF047,2021-06-23 00:00:00,6.0,174.0,58.302231,-114.20347,Provincial Land,Lightning,"165,89"
2021,HWF048,2021-06-24 18:00:00,6.0,175.0,58.520967,-119.057783,Provincial Land,Power Line Industry,"157,93"
2021,WWF061,2021-06-27 13:55:00,6.0,178.0,54.127267,-116.222183,Provincial Land,Other Industry,"156,76"
2021,MWF023,2021-06-28 13:57:00,6.0,179.0,56.67165,-110.587017,Provincial Land,Lightning,"170,81"
2021,HWF050,2021-06-28 08:57:00,6.0,179.0,59.066263,-118.324812,Provincial Land,Lightning,"159,94"
2021,HWF052,2021-06-28 08:56:00,6.0,179.0,59.052333,-118.2442,Provincial Land,Lightning,"159,94"
2021,HWF055,2021-06-28 09:53:00,6.0,179.0,59.338288,-117.461328,Provincial Land,Lightning,"161,95"
2021,LWF126,2021-06-29 16:00:00,6.0,180.0,55.259667,-113.22505,Indian Reservation,Resident,"163,78"
2021,GWF050,2021-06-30 09:40:00,6.0,181.0,54.444367,-118.660933,Provincial Land,Lightning,"151,79"
2021,PWF031,2021-06-17 12:00:00,6.0,168.0,56.579933,-118.962083,Private Land,Agriculture Industry,"154,87"
2020,CWF129,2020-08-24 12:00:00,8.0,237.0,50.850283,-114.630783,Provincial Land,Recreation,"155,64"
2021,LWF080,2021-05-14 13:42:00,5.0,134.0,55.93205,-110.727367,Indian Reservation,Incendiary,"169,79"
2021,WWF031,2021-05-31 10:03:00,5.0,151.0,54.0975,-115.616217,Provincial Land,Undetermined,"157,76"
2021,GWF039,2021-06-03 11:15:00,6.0,154.0,55.772717,-119.3006,Provincial Land,Oil & Gas Industry,"152,84"
2021,HWF040,2021-06-03 16:26:00,6.0,154.0,57.6925,-115.822917,Provincial Land,Lightning,"161,88"
2021,LWF114,2021-06-04 14:00:00,6.0,155.0,55.283167,-111.330333,Provincial Land,Incendiary,"167,77"
2021,HWF042,2021-06-05 18:45:00,6.0,156.0,58.350533,-119.5777,Provincial Land,Lightning,"156,93"
2021,SWF054,2021-06-05 18:48:00,6.0,156.0,57.216167,-113.905167,Provincial Land,Lightning,"164,85"
2021,SWF061,2021-06-07 12:27:00,6.0,158.0,54.808937,-115.42157,Provincial Land,Oil & Gas Industry,"158,78"
2021,SWF093,2021-07-12 12:00:00,7.0,193.0,55.18535,-115.331697,Provincial Land,Resident,"159,79"
2021,SWF095,2021-07-12 12:00:00,7.0,193.0,55.22725,-115.33855,Provincial Land,Resident,"159,79"
2021,SWF096,2021-07-12 12:00:00,7.0,193.0,55.224655,-115.3365,Provincial Land,Resident,"159,79"
2021,EWF119,2021-07-10 13:35:00,7.0,191.0,53.825783,-119.299333,Provincial Land,Lightning,"149,78"
2021,SWF099,2021-07-10 18:58:00,7.0,191.0,57.151889,-113.221668,Provincial Land,Lightning,"165,84"
2021,SWF100,2021-07-10 14:00:00,7.0,191.0,56.874455,-113.509623,Provincial Land,Lightning,"165,84"
2021,LWF153,2021-07-12 15:00:00,7.0,193.0,55.431517,-111.355183,Provincial Land,Lightning,"167,77"
2021,MWF076,2021-07-10 18:18:00,7.0,191.0,57.10975,-111.188433,Provincial Land,Lightning,"169,83"
2021,WWF090,2021-07-10 15:30:00,7.0,191.0,54.043385,-117.638153,Provincial Land,Lightning,"153,77"
2021,MWF077,2021-07-10 19:37:00,7.0,191.0,57.204195,-110.654433,Provincial Land,Lightning,"170,83"
2021,SWF101,2021-07-13 15:00:00,7.0,194.0,55.812967,-114.854133,Provincial Land,Lightning,"161,81"
2021,GWF070,2021-07-13 15:20:00,7.0,194.0,54.554533,-119.233667,Provincial Land,Government,"150,80"
2021,MWF078,2021-07-11 15:37:00,7.0,192.0,57.515424,-110.829576,Provincial Land,Lightning,"170,84"
2021,SWF104,2021-07-13 16:00:00,7.0,194.0,54.8363,-115.425217,Provincial Land,Lightning,"158,78"
2020,CWF135,2020-08-28 08:00:00,8.0,241.0,50.854733,-114.609633,Provincial Land,Recreation,"155,64"
2020,CWF136,2020-08-28 08:00:00,8.0,241.0,51.283133,-115.143,Provincial Land,Recreation,"154,66"
2020,CWF173,2020-09-07 06:00:00,9.0,251.0,49.99884,-114.51055,Provincial Land,Recreation,"154,61"
2020,HWF049,2020-09-19 13:45:00,9.0,263.0,58.3406,-116.16785,Private Land,Resident,"162,91"
2020,HWF050,2020-09-19 00:01:00,9.0,263.0,58.503733,-115.876117,Private Land,Agriculture Industry,"162,91"
2020,WWF036,2020-09-20 11:00:00,9.0,264.0,54.761533,-114.868967,Provincial Land,Undetermined,"159,77"
2020,WWF037,2020-07-28 21:41:00,7.0,210.0,54.367033,-114.65475,Provincial Land,Lightning,"159,76"
2021,EWF083,2021-06-30 20:00:00,6.0,181.0,53.336967,-115.260217,Provincial Land,Power Line Industry,"157,73"
2021,LWF128,2021-07-01 11:00:00,7.0,182.0,54.616767,-114.103183,Provincial Land,Undetermined,"161,76"
2021,PWF032,2021-07-01 13:00:00,7.0,182.0,56.550383,-119.140317,Private Land,Power Line Industry,"154,87"
2021,CWF065,2021-07-01 16:00:00,7.0,182.0,50.702128,-114.993793,Provincial Park,Lightning,"154,64"
2021,SWF071,2021-07-01 16:25:00,7.0,182.0,55.228583,-113.883383,Provincial Land,Power Line Industry,"162,78"
2021,RWF056,2021-07-01 18:00:00,7.0,182.0,52.539467,-116.361583,Provincial Land,Lightning,"153,71"
2021,RWF055,2021-07-01 18:00:00,7.0,182.0,52.14695,-115.8557,Provincial Land,Lightning,"154,69"
2021,GWF055,2021-07-01 18:13:00,7.0,182.0,54.347117,-117.642933,Provincial Land,Lightning,"153,78"
2021,RWF059,2021-07-02 11:00:00,7.0,183.0,52.348412,-116.411212,Provincial Land,Lightning,"153,70"
2021,WWF069,2021-07-02 06:21:00,7.0,183.0,54.094517,-115.564967,Provincial Land,Lightning,"157,76"
2021,CWF068,2021-07-02 12:00:00,7.0,183.0,51.632228,-115.089745,Provincial Land,Recreation,"155,67"
2021,WWF070,2021-07-01 10:32:00,7.0,182.0,54.2295,-116.660333,Provincial Land,Lightning,"155,77"
2021,LWF129,2021-07-02 15:00:00,7.0,183.0,55.720233,-110.439217,Provincial Land,Lightning,"169,78"
2021,SWF072,2021-07-02 15:00:00,7.0,183.0,56.689133,-115.293317,Provincial Land,Lightning,"161,84"
2021,EWF089,2021-07-01 19:44:00,7.0,182.0,53.10645,-116.440117,Provincial Land,Lightning,"154,73"
2021,GWF057,2021-07-01 19:04:00,7.0,182.0,54.197533,-117.783383,Provincial Land,Lightning,"153,78"
2021,LWF131,2021-07-02 19:30:00,7.0,183.0,56.015167,-110.856917,Provincial Land,Lightning,"169,79"
2020,RWF056,2020-10-01 14:30:00,10.0,275.0,51.8454,-114.899967,Private Land,Resident,"155,68"
2021,HWF041,2021-06-04 19:00:00,6.0,155.0,58.547408,-116.35074,Private Land,Resident,"162,91"
2021,MWF017,2021-06-05 16:48:00,6.0,156.0,56.990333,-110.883667,Provincial Land,Lightning,"170,82"
2021,SWF046,2021-06-05 17:34:00,6.0,156.0,56.546167,-115.097,Provincial Land,Power Line Industry,"161,84"
2021,SWF047,2021-06-05 18:40:00,6.0,156.0,57.167767,-114.726333,Provincial Land,Lightning,"163,86"
2021,SWF048,2021-06-05 19:13:00,6.0,156.0,56.9425,-115.400167,Provincial Land,Lightning,"161,85"
2021,MWF019,2021-06-05 19:05:00,6.0,156.0,58.96095,-111.051883,Provincial Land,Lightning,"171,89"
2021,SWF050,2021-06-05 19:31:00,6.0,156.0,56.665317,-113.654167,Provincial Land,Lightning,"164,83"
2021,SWF053,2021-06-05 20:10:00,6.0,156.0,56.75375,-115.012417,Provincial Land,Lightning,"162,84"
2021,HWF043,2021-06-05 20:32:00,6.0,156.0,58.613677,-118.675017,Provincial Land,Resident,"158,93"
2021,EWF061,2021-06-06 06:00:00,6.0,157.0,53.885902,-119.087768,Provincial Land,Recreation,"150,78"
2021,SWF056,2021-06-06 10:35:00,6.0,157.0,56.505483,-113.937317,Provincial Land,Lightning,"163,83"
2021,PWF026,2021-06-06 11:45:00,6.0,157.0,56.502883,-119.427417,Provincial Land,Lightning,"153,87"
2021,WWF041,2021-06-04 19:20:00,6.0,155.0,54.469878,-117.287598,Provincial Land,Lightning,"154,78"
2021,GWF041,2021-01-15 15:00:00,1.0,15.0,55.683105,-119.02743,Private Land,Resident,"153,84"
2021,EWF120,2021-07-10 16:05:00,7.0,191.0,53.6536,-117.607133,Provincial Land,Lightning,"152,76"
2021,SWF107,2021-07-13 16:02:00,7.0,194.0,54.818333,-115.356,Provincial Land,Lightning,"158,78"
2021,EWF121,2021-07-10 09:47:00,7.0,191.0,53.851217,-118.692383,Provincial Land,Lightning,"150,78"
2021,GWF072,2021-07-09 17:00:00,7.0,190.0,54.454867,-118.633883,Provincial Land,Lightning,"151,79"
2021,LWF181,2021-08-07 19:40:00,8.0,219.0,54.876583,-112.274933,Private Land,Power Line Industry,"165,76"
2021,WWF091,2021-07-13 20:36:00,7.0,194.0,54.722467,-115.596883,Provincial Land,Lightning,"158,78"
2021,WWF100,2021-07-26 10:32:00,7.0,207.0,54.229378,-116.226662,Provincial Land,Oil & Gas Industry,"156,77"
2021,GWF073,2021-07-13 18:00:00,7.0,194.0,54.760833,-117.27585,Private Land,Agriculture Industry,"155,79"
2021,SWF112,2021-07-13 16:45:00,7.0,194.0,54.7775,-116.1813,Provincial Land,Lightning,"157,79"
2020,CWF197,2020-10-01 17:30:00,10.0,275.0,51.139333,-114.889333,Indian Reservation,Resident,"155,65"
2020,EWF059,2020-10-08 10:00:00,10.0,282.0,53.888973,-116.453728,Provincial Land,Undetermined,"155,76"
2021,SWF005,2021-04-16 23:30:00,4.0,106.0,55.855583,-115.138333,Provincial Land,Power Line Industry,"160,81"
2021,EWF029,2021-04-17 14:13:00,4.0,107.0,53.6002,-116.2014,Private Land,Agriculture Industry,"155,75"
2021,MWF002,2020-04-16 17:00:00,4.0,107.0,56.425933,-111.16075,Indian Reservation,Resident,"168,81"
2021,RWF017,2021-04-17 13:00:00,4.0,107.0,52.244417,-114.880517,Private Land,Resident,"156,69"
2021,CWF013,2021-04-17 16:00:00,4.0,107.0,50.393883,-114.567367,Provincial Land,Recreation,"154,62"
2021,LWF020,2021-04-17 17:00:00,4.0,107.0,54.850633,-114.074333,Provincial Land,Power Line Industry,"161,77"
2021,EWF030,2021-04-17 20:45:00,4.0,107.0,53.862477,-119.141297,Private Land,Undetermined,"150,78"
2021,GWF012,2021-04-16 22:00:00,4.0,106.0,54.952656,-119.802533,Private Land,Incendiary,"150,82"
2021,LWF022,2021-04-19 19:00:00,4.0,109.0,54.94855,-114.039467,Provincial Land,Undetermined,"161,77"
2021,MWF037,2021-06-28 16:02:00,6.0,179.0,56.6429,-110.574767,Provincial Land,Lightning,"170,81"
2021,PWF033,2021-07-03 13:28:00,7.0,184.0,56.437217,-117.290867,Provincial Land,Power Line Industry,"157,85"
2021,EWF094,2021-07-02 05:09:00,7.0,183.0,53.39035,-115.406767,Provincial Land,Lightning,"156,73"
2021,SWF075,2021-07-03 15:00:00,7.0,184.0,54.845233,-115.36055,Provincial Land,Power Line Industry,"158,78"
2021,WWF075,2021-07-02 17:46:00,7.0,183.0,54.078945,-116.937408,Provincial Land,Lightning,"154,77"
2021,EWF101,2021-07-01 18:37:00,7.0,182.0,53.731333,-116.982633,Provincial Land,Lightning,"154,76"
2021,CWF071,2021-07-03 12:00:00,7.0,184.0,51.633648,-115.106918,Provincial Land,Recreation,"155,67"
2021,CWF074,2021-07-04 06:00:00,7.0,185.0,49.9052,-114.390933,Provincial Land,Recreation,"154,60"
2020,SWF062,2020-08-18 18:00:00,8.0,231.0,54.830233,-115.486083,Provincial Land,Lightning,"158,78"
2020,GWF042,2020-09-18 15:00:00,9.0,262.0,54.860717,-118.682083,Provincial Land,Power Line Industry,"152,81"
2020,PWF050,2020-09-24 01:00:00,9.0,268.0,57.730317,-117.232517,Provincial Land,Power Line Industry,"159,89"
2020,CWF196,2020-09-28 22:00:00,9.0,272.0,51.1666,-114.9065,Indian Reservation,Incendiary,"155,65"
2020,CWF195,2020-09-19 14:00:00,9.0,263.0,50.227333,-114.400217,Provincial Land,Recreation,"154,62"
2021,RWF044,2021-06-11 15:00:00,6.0,162.0,52.145383,-114.860467,Private Land,Resident,"156,69"
2021,GWF043,2021-06-11 16:27:00,6.0,162.0,54.633252,-117.094368,Private Land,Agriculture Industry,"155,79"
2021,GWF074,2021-07-14 13:20:00,7.0,195.0,54.840133,-117.271833,Provincial Land,Other Industry,"155,80"
2021,MWF080,2021-07-13 12:25:00,7.0,194.0,57.0536,-112.3912,Provincial Land,Lightning,"167,84"
2021,WWF092,2021-07-14 15:52:00,7.0,195.0,54.091033,-115.593,Private Land,Resident,"157,76"
2021,MWF081,2021-07-11 18:23:00,7.0,192.0,56.200717,-111.521433,Provincial Land,Lightning,"168,80"
2021,GWF076,2021-07-14 18:00:00,7.0,195.0,55.557283,-119.757833,Provincial Land,Oil & Gas Industry,"151,84"
2021,GWF077,2021-07-09 17:30:00,7.0,190.0,54.521883,-117.854383,Provincial Land,Lightning,"153,79"
2021,LWF023,2021-04-20 13:30:00,4.0,110.0,55.917967,-110.7382,Indian Reservation,Incendiary,"169,79"
2021,CWF015,2021-04-19 12:00:00,4.0,109.0,51.167067,-114.91205,Indian Reservation,Resident,"155,65"
2021,LWF026,2021-04-20 17:00:00,4.0,110.0,55.9353,-110.72195,Indian Reservation,Incendiary,"169,79"
2021,PWF004,2021-04-21 12:30:00,4.0,111.0,56.5762,-117.7208,Private Land,Undetermined,"156,86"
2021,PWF006,2021-04-22 20:00:00,4.0,112.0,56.249583,-117.517683,Provincial Land,Resident,"156,85"
2021,LWF029,2021-04-23 15:00:00,4.0,113.0,54.617382,-111.845642,Indian Reservation,Resident,"165,75"
2021,SWF009,2021-04-23 22:00:00,4.0,113.0,55.406067,-116.177133,Indian Reservation,Resident,"158,81"
2021,EWF034,2021-04-24 17:00:00,4.0,114.0,53.68407,-115.942483,Private Land,Resident,"156,75"
2021,LWF032,2021-04-24 17:00:00,4.0,114.0,54.537983,-111.227483,Provincial Land,Incendiary,"166,74"
2021,LWF034,2021-04-24 19:55:00,4.0,114.0,54.453583,-111.2027,Provincial Land,Incendiary,"166,74"
2021,GWF013,2021-04-24 16:45:00,4.0,114.0,55.463792,-119.913262,Provincial Land,Undetermined,"151,84"
2021,LWF037,2021-04-25 09:00:00,4.0,115.0,54.439917,-111.206183,Provincial Land,Incendiary,"166,74"
2021,CWF077,2021-07-04 12:00:00,7.0,185.0,51.631035,-115.088485,Private Land,Recreation,"155,67"
2021,GWF059,2021-07-04 18:00:00,7.0,185.0,55.038083,-119.0903,Private Land,Agriculture Industry,"151,82"
2021,MWF038,2021-07-04 18:00:00,7.0,185.0,56.759,-111.6702,Provincial Land,Incendiary,"168,82"
2021,EWF102,2021-07-01 17:48:00,7.0,182.0,52.947783,-116.697483,Provincial Land,Lightning,"153,73"
