system:index,aspect_deg,cape_max,cell_id,d2m_mean_K,elev_m,end_date,et_flux_mean,gust_max_mps,lat,lon,rain_mmhr_max,slope_deg,sm_rootzone_mean,sm_rootzone_min,sm_surface_mean,sm_surface_min,smap_surface_temp_mean,sp_mean_Pa,start_date,storm_hours_cape500,storm_hours_gust20,storm_hours_rain5,storm_score,t2m_mean_K,tp_sum_m,water_perm_frac,water_season_frac,wind10_mean_mps,.geo
"20_147,78",273.0,133.375,"147,78",272.7826383681524,1754.0,2025-05-27,2.5423623810638674E-5,14.664026260375977,53.75875857319437,-120.13006607570131,0.8840560913085938,0.0,0.2348046898841858,0.22807708382606506,0.22452481091022491,0.20249374210834503,279.92645263671875,83274.63360305059,2025-05-21,0.0,0.0,0.0,0.5996911799112956,277.6473636627197,0.009872494733315307,1.0,0.0,1.1011462064756457,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_148,78",359.0,120.75,"148,78",271.8027276538667,1787.0,2025-05-27,2.4945831682998687E-5,16.18731117248535,53.87568115958402,-119.71151589740093,0.9660720825195312,0.0,0.20454563200473785,0.19931045174598694,0.1882273554801941,0.17593581974506378,279.6063537597656,82340.00748697916,2025-05-21,0.0,0.0,0.0,0.6482556432088216,277.1684549422491,0.0068034394666369735,0.0,1.0,1.4484652718583548,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_149,78",54.0,180.0,"149,78",271.7447616940453,1514.0,2025-05-27,2.5146819098154083E-5,15.386529922485352,53.991000918892645,-119.29037151793895,2.498149871826172,1.0,0.2062516212463379,0.2004815638065338,0.1890164464712143,0.17614562809467316,281.08477783203125,83011.70875186012,2025-05-21,0.0,0.0,0.0,0.7277918243408202,277.7633224668957,0.004448865076881248,0.0,1.0,1.4766987082740253,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_150,78",49.0,350.5,"150,78",274.1113671802339,1266.0,2025-05-27,2.788211168081034E-5,13.506799697875977,54.10470088197468,-118.86664601168668,1.216888427734375,0.0,0.26278156042099,0.2560960352420807,0.23502285778522491,0.21982011198997498,282.3256530761719,87039.42378162201,2025-05-21,0.0,0.0,0.0,0.6863210779825847,283.04513849530906,0.004916107749920684,1.0,0.0,1.467058329766253,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_151,78",344.0,290.75,"151,78",274.91144434611,1229.0,2025-05-27,2.3419455828843638E-5,13.446252822875977,54.21676414431743,-118.44035353004993,0.8392333984375,0.0,0.25371038913726807,0.24824920296669006,0.1968485713005066,0.18351012468338013,285.4205017089844,87995.42154947916,2025-05-21,0.0,0.0,0.0,0.6355450973510742,284.07605280194963,0.006325191354733306,0.0,1.0,1.3006833575880312,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_152,78",358.0,315.75,"152,78",275.787172408331,976.0,2025-05-27,2.2993534003035165E-5,13.012659072875977,54.32717387357473,-118.0115093187518,1.3713836669921875,0.0,0.25153324007987976,0.2463952600955963,0.19251015782356262,0.17857177555561066,285.6175537109375,88769.16968936012,2025-05-21,0.0,0.0,0.0,0.6601994857788086,284.71907851809544,0.008005717305820781,0.0,1.0,1.2926764376765858,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_153,78",22.0,149.75,"153,78",276.2652629670643,912.0,2025-05-27,2.4521234081475995E-5,12.167932510375977,54.43591331725145,-117.58012973444376,1.3885498046875,0.0,0.25167641043663025,0.2469598352909088,0.19627922773361206,0.17519958317279816,285.79058837890625,89378.1611328125,2025-05-21,0.0,0.0,0.0,0.5499002405802409,285.083703994751,0.007353712341171104,1.0,0.0,1.2638393739400025,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_154,78",26.0,138.0,"154,78",277.7550482977004,860.0,2025-05-27,2.4468909032293595E-5,11.898492813110352,54.54296581054036,-117.14623226058315,0.9374618530273438,0.0,0.2559700012207031,0.2509538233280182,0.2008187174797058,0.18277175724506378,286.196044921875,92299.23330543154,2025-05-21,0.0,0.0,0.0,0.5124895197550456,287.09534572419665,0.00472679874150117,1.0,0.0,1.190477080431253,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_155,78",267.0,80.75,"155,78",278.2565996079217,804.0,2025-05-27,2.3154221707955003E-5,11.860315322875977,54.64831478429302,-116.70983552258308,0.9589195251464844,0.0,0.24787963926792145,0.24293532967567444,0.18594636023044586,0.17112930119037628,286.4861755371094,91767.67452566963,2025-05-21,0.0,0.0,0.0,0.4836648203531901,286.6990793318975,0.00495683076081832,1.0,0.0,1.2287075843162232,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_156,78",292.0,211.5,"156,78",278.09882663545153,1021.0,2025-05-27,2.1789155653095804E-5,12.473443984985352,54.75194377312847,-116.27095930210058,1.438140869140625,0.0,0.24397394061088562,0.2394372522830963,0.18732033669948578,0.16768081486225128,286.1994323730469,90306.33784412201,2025-05-21,0.0,0.0,0.0,0.5934385096232097,285.63792210533506,0.0071257534459050476,0.0,1.0,1.1863288617593717,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_157,78",309.0,383.75,"157,78",278.4045611790248,1164.0,2025-05-27,1.971047640836332E-5,12.719537734985352,54.8538364236763,-115.82962455046159,1.468658447265625,0.0,0.2388681024312973,0.23513808846473694,0.17799708247184753,0.15934570133686066,285.9081115722656,91190.16373697916,2025-05-21,0.0,0.0,0.0,0.6892925135294596,286.4172596704392,0.009270565120857555,0.0,0.0,1.422368861068621,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_158,78",349.0,182.625,"158,78",279.04491878691175,822.0,2025-05-27,1.6810488887131214E-5,12.649413108825684,54.95397650294214,-115.38585340117508,1.7032623291015625,0.0,0.2282395362854004,0.2257126271724701,0.1671048253774643,0.15532787144184113,285.8009033203125,91613.94424293155,2025-05-21,0.0,0.0,0.0,0.5981227200826009,286.4073588961647,0.010938292837124663,0.0,0.0,1.455070747145847,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_159,78",19.0,275.5,"159,78",278.9937553405762,980.0,2025-05-27,1.5642219295841642E-5,12.915038108825684,55.05234790678663,-114.93966918145114,1.7786026000976562,0.0,0.21310213208198547,0.21070876717567444,0.1543559730052948,0.1416836529970169,286.62799072265625,91064.29952566964,2025-05-21,0.0,0.0,0.0,0.6571814002990723,285.73601650056384,0.009808941280823547,1.0,0.0,1.502014640369134,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_160,78",91.0,234.0,"160,78",280.007135118757,653.0,2025-05-27,1.852150307968259E-5,13.048827171325684,55.148934668523175,-114.4910964226768,1.0633468627929688,0.0,0.6313473582267761,0.6280665397644043,0.3194787800312042,0.3040739595890045,286.39703369140625,92700.82817150299,2025-05-21,0.0,0.0,0.0,0.6051282488505045,286.4712554386684,0.008676072119158107,1.0,0.0,1.530108639306094,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_161,78",181.0,186.75,"161,78",280.68042482648576,631.0,2025-05-27,1.767654248396866E-5,13.278375625610352,55.243720967608056,-114.04016086983462,0.9870529174804688,0.0,0.3357584774494171,0.3327714502811432,0.2079600989818573,0.19597220420837402,286.5353088378906,93782.79096912204,2025-05-21,0.0,0.0,0.0,0.5853401667277018,286.9365416935512,0.01198910037277301,1.0,0.0,1.8795224566110826,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_162,78",167.0,708.5,"162,78",280.2968079703195,658.0,2025-05-27,1.570020685903728E-5,12.516031265258789,55.3366911384337,-113.5868894897534,1.323699951171875,0.0,0.21761293709278107,0.21487759053707123,0.16272753477096558,0.14335989952087402,286.4178771972656,93498.17898995537,2025-05-21,1.0,0.0,0.0,0.8376360397338867,286.10986700512115,0.011775110384803611,1.0,0.0,2.1145618699165913,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_163,78",103.0,585.875,"163,78",280.111375172933,659.0,2025-05-27,2.34701710724039E-5,14.681168556213379,55.42782967921048,-113.13131047818713,1.1658668518066406,0.0,0.6003203988075256,0.5979211330413818,0.34801480174064636,0.3193013668060303,285.6709289550781,93864.05659412201,2025-05-21,2.0,0.0,0.0,0.8406031277974446,286.4299746013823,0.012754875703137714,0.0,1.0,2.253898628759507,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_164,78",291.0,524.25,"164,78",280.06970342000324,579.0,2025-05-27,2.9487384381354786E-5,15.415543556213379,55.51712126091015,-112.67345326566249,2.8510093688964844,0.0,0.7355284094810486,0.7311396598815918,0.4400942921638489,0.4065396785736084,285.4582824707031,94380.41224888393,2025-05-21,1.0,0.0,0.0,0.9185269203186035,286.77256929306753,0.012631366497259933,0.0,1.0,2.3623878179818276,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_165,78",259.0,337.0,"165,78",279.4766756693522,709.0,2025-05-27,3.258372453274205E-5,16.484956741333008,55.60455073629873,-112.21334852201379,1.09100341796875,0.0,0.8359475135803223,0.8297915458679199,0.5076743364334106,0.46201300621032715,285.0569763183594,93740.39439174107,2025-05-21,0.0,0.0,0.0,0.7725487289428711,286.41860535031276,0.009628882168215114,1.0,0.0,2.3635564606728954,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_166,78",111.0,125.625,"166,78",279.16675513131275,689.0,2025-05-27,3.32075433107093E-5,15.836030006408691,55.690103149007776,-111.75102815960274,0.9989738464355469,0.0,0.8458534479141235,0.8394739031791687,0.5208094120025635,0.4798429012298584,284.9845275878906,93705.91522507441,2025-05-21,0.0,0.0,0.0,0.640628859202067,286.46196864900134,0.009179770483058292,1.0,0.0,2.3555233461914744,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_167,78",112.0,118.25,"167,78",279.0357315426781,663.0,2025-05-27,3.222948362235911E-5,15.369645118713379,55.77376374266481,-111.28652533516768,1.1796951293945312,0.0,0.8468294739723206,0.8395044207572937,0.5208291411399841,0.4795420467853546,284.7554626464844,93920.19907924107,2025-05-21,0.0,0.0,0.0,0.6304312604268392,286.394744963873,0.008711065633576709,0.0,1.0,2.242098173189204,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_168,78",42.0,174.5,"168,78",279.05776087443036,505.0,2025-05-27,3.110670149908401E-5,15.386246681213379,55.85551797006006,-110.8198744502024,0.9446144104003906,0.0,0.677599310874939,0.6716119647026062,0.4213644862174988,0.38639095425605774,285.08935546875,95287.62132626488,2025-05-21,0.0,0.0,0.0,0.6473556098937989,286.9674712589809,0.008123977577668029,1.0,0.0,2.264636556432301,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_169,78",338.0,104.25,"169,78",278.5599959237235,517.0,2025-05-27,3.028787614312023E-5,15.630485534667969,55.935351502327,-110.35111114993228,0.9102821350097656,0.0,0.48627969622612,0.47955721616744995,0.3265499770641327,0.2930224537849426,285.5536193847656,95238.52571614583,2025-05-21,0.0,0.0,0.0,0.6186552912394205,286.952605565389,0.0072438814699467,1.0,0.0,2.391098087076708,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_170,78",354.0,115.75,"170,78",278.3144369579497,541.0,2025-05-27,3.129960532533005E-5,15.592399597167969,56.01325023815377,-109.88027232072393,0.83160400390625,0.0,0.5505012273788452,0.5422479510307312,0.347761332988739,0.3167787492275238,286.0099182128906,95347.31068638395,2025-05-21,0.0,0.0,0.0,0.6192018534342448,287.0368021102179,0.005794354251008826,1.0,0.0,2.3894100999481225,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_148,79",30.0,106.75,"148,79",272.8524095444452,1588.0,2025-05-27,2.7046062314184383E-5,16.04239273071289,54.12367627313771,-119.90933521954256,0.6313323974609375,1.0,0.22787141799926758,0.2218247950077057,0.21492928266525269,0.1980496197938919,279.7552795410156,84574.91782924107,2025-05-21,0.0,0.0,0.0,0.6196880442301432,279.53339576721197,0.0061067449882443725,1.0,0.0,1.7321773109302134,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_149,79",35.0,82.0,"149,79",273.30091839744927,1498.0,2025-05-27,2.1605572328553535E-5,15.785943984985352,54.23983731011608,-119.48599630484662,2.03704833984375,0.0,0.22482408583164215,0.2199479639530182,0.1816532015800476,0.17286880314350128,282.5362548828125,85491.21210007441,2025-05-21,0.0,0.0,0.0,0.6690505498250325,281.34020423889154,0.007223384922724563,0.0,1.0,1.6184877882525295,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_150,79",53.0,202.25,"150,79",274.1113671802339,1074.0,2025-05-27,2.274677717650775E-5,14.554498672485352,54.35437089160384,-119.06002792115905,0.7963180541992188,1.0,0.2525918781757355,0.2475663721561432,0.19263966381549835,0.18091613054275513,284.7517395019531,87039.42378162201,2025-05-21,0.0,0.0,0.0,0.6260908584594727,283.04513849530906,0.004916107749920684,0.0,1.0,1.467058329766253,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_151,79",33.0,312.5,"151,79",276.43612725394115,964.0,2025-05-27,2.3419455828843638E-5,13.463830947875977,54.46725984764542,-118.63144405763178,1.0814666748046875,0.0,0.25371038913726807,0.24824920296669006,0.1968485713005066,0.18351012468338013,285.4205017089844,91426.19126674105,2025-05-21,0.0,0.0,0.0,0.6591176986694336,286.2283863794236,0.00334086595324834,1.0,0.0,1.2174949054253374,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_152,79",358.0,240.375,"152,79",276.79471097673684,976.0,2025-05-27,2.2993534003035165E-5,12.939416885375977,54.57848707841726,-118.20025982563023,0.8230209350585938,0.0,0.25153324007987976,0.2463952600955963,0.19251015782356262,0.17857177555561066,285.6175537109375,91602.13918340774,2025-05-21,0.0,0.0,0.0,0.5926524429321289,286.47466759454636,0.003238748295586902,1.0,0.0,1.1897702699759727,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_153,79",357.0,93.125,"153,79",277.06970559983023,783.0,2025-05-27,2.718946234381292E-5,12.505823135375977,54.688035562089134,-117.76649147633974,0.6084442138671875,0.0,0.240458682179451,0.2359582483768463,0.18711569905281067,0.1660214215517044,286.61126708984375,91741.09677269345,2025-05-21,0.0,0.0,0.0,0.4938454818725586,286.71096011570523,0.003982516473513442,1.0,0.0,1.1429074524840948,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_154,79",24.0,95.75,"154,79",277.14802969069706,725.0,2025-05-27,2.571520599303767E-5,12.146448135375977,54.79588836282709,-117.3301564176516,1.1224746704101562,0.0,0.26070988178253174,0.25579848885536194,0.18751747906208038,0.16925247013568878,286.6122131347656,91883.53390066964,2025-05-21,0.0,0.0,0.0,0.5088803380330404,286.8550946371896,0.004624885974806148,0.0,1.0,1.1276690737109347,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_155,79",296.0,51.5,"155,79",278.0904212225051,703.0,2025-05-27,2.3781754862284288E-5,12.640588760375977,54.90202863894249,-116.89127323027081,0.7314682006835938,0.0,0.2601054608821869,0.2541009485721588,0.18357396125793457,0.16214781999588013,286.61798095703125,93116.03501674107,2025-05-21,0.0,0.0,0.0,0.4836763687133789,287.77144522893997,0.004340629561227161,0.0,1.0,1.5016653730570884,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_156,79",14.0,96.5,"156,79",278.4559985569545,815.0,2025-05-27,1.828540553105995E-5,13.116022109985352,55.00643965119504,-116.44986168298796,0.6117820739746094,0.0,0.23201513290405273,0.22699370980262756,0.14669550955295563,0.131397545337677,287.4052429199219,92163.99893043155,2025-05-21,0.0,0.0,0.0,0.5160398406982422,287.12590471903485,0.0057168756633814155,1.0,0.0,1.4878007849902546,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_157,79",339.0,232.5,"157,79",278.4045611790248,796.0,2025-05-27,1.8504337276681326E-5,13.445123672485352,55.109104771231706,-116.0059427470243,1.7194747924804688,0.0,0.23335619270801544,0.22989287972450256,0.16848643124103546,0.15049560368061066,287.3052673339844,91190.16373697916,2025-05-21,0.0,0.0,0.0,0.6503945287068684,286.4172596704392,0.009270565120857555,0.0,1.0,1.422368861068621,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_158,79",6.0,168.875,"158,79",279.04491878691175,644.0,2025-05-27,1.6930496713030152E-5,12.590631484985352,55.2100074901485,-115.55953860948149,1.4400482177734375,0.0,0.2232053577899933,0.22031036019325256,0.1616772562265396,0.14545924961566925,287.0037841796875,91613.94424293155,2025-05-21,0.0,0.0,0.0,0.5761276270548503,286.4073588961647,0.010938292837124663,1.0,0.0,1.455070747145847,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_159,79",1.0,168.625,"159,79",279.55586369832355,709.0,2025-05-27,1.5642219295841642E-5,12.180663108825684,55.3091314271906,-115.11067268574257,1.4562606811523438,0.0,0.21310213208198547,0.21070876717567444,0.1543559730052948,0.1416836529970169,286.62799072265625,93779.9070405506,2025-05-21,0.0,0.0,0.0,0.56314763768514,285.8663163866315,0.002643015703540641,1.0,0.0,2.3331659979611685,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_160,79",78.0,184.625,"160,79",279.9003265017555,642.0,2025-05-27,1.862334283941891E-5,13.026826858520508,55.40646033856324,-114.6593696308183,0.5578994750976562,0.0,0.3810550272464752,0.3781892657279968,0.2251560091972351,0.2148190438747406,286.55322265625,93105.48739769345,2025-05-21,0.0,0.0,0.0,0.5544350357055664,286.4556420644125,0.005318268670123416,1.0,0.0,1.9929264760113965,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_161,79",45.0,265.0,"161,79",280.1037959144229,784.0,2025-05-27,1.7706637663650326E-5,13.767633438110352,55.50197812635023,-114.20565534958799,1.9960403442382812,0.0,0.31003332138061523,0.3084406852722168,0.1919332593679428,0.17877069115638733,286.346435546875,93086.22586495536,2025-05-21,0.0,0.0,0.0,0.6912231318155926,286.48408008757093,0.010777771009486514,0.0,1.0,1.864519551723174,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_162,79",24.0,454.0,"162,79",280.2217616126651,774.0,2025-05-27,1.7166359612019733E-5,14.414117813110352,55.59566884754645,-113.749557005858,1.9178390502929688,0.0,0.2720085680484772,0.2688066065311432,0.1897207349538803,0.16881537437438965,286.1158752441406,93032.96507626488,2025-05-21,0.0,0.0,0.0,0.8033625462849935,286.20175833929153,0.012813083364051181,1.0,0.0,2.0162792237071656,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_163,79",79.0,372.0,"163,79",280.4273788815453,690.0,2025-05-27,2.34701710724039E-5,12.813004493713379,55.687516723167704,-113.29110303018356,1.1606216430664062,0.0,0.6003203988075256,0.5979211330413818,0.34801480174064636,0.3193013668060303,285.6709289550781,94333.90257626488,2025-05-21,0.0,0.0,0.0,0.6711312319437663,286.9834210532052,0.010417972227912742,1.0,0.0,2.204126409049823,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_164,79",353.0,565.5,"164,79",280.03635134015764,541.0,2025-05-27,3.346771700307727E-5,14.550309181213379,55.77750614745397,-112.83032312643331,1.9636154174804688,0.0,0.8391213417053223,0.8347756862640381,0.5107495188713074,0.48015570640563965,285.3216857910156,94787.82221912201,2025-05-21,2.0,0.0,0.0,0.8659410769144695,287.18072155543734,0.011907375885527927,1.0,0.0,2.3596827043602904,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_165,79",310.0,469.75,"165,79",279.50550024850025,568.0,2025-05-27,3.504567575873807E-5,16.398529052734375,55.86562169714697,-112.36724827700479,0.728607177734375,0.0,0.8572983741760254,0.8513064384460449,0.542877733707428,0.4992520809173584,285.2220458984375,94137.61276971726,2025-05-21,0.0,0.0,0.0,0.8179229939778645,286.85972313653855,0.009277903942745525,1.0,0.0,2.397007463904585,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_166,79",316.0,348.5,"166,79",279.16675513131275,685.0,2025-05-27,3.298993033240549E-5,15.950287818908691,55.95184814083148,-111.90191074664264,0.5555152893066406,0.0,0.8495160937309265,0.8428225517272949,0.5274137258529663,0.48081183433532715,285.00958251953125,93705.91522507441,2025-05-21,0.0,0.0,0.0,0.7337020250956218,286.46196864900134,0.009179770483058292,1.0,0.0,2.3555233461914744,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_167,79",32.0,99.0,"167,79",279.0357315426781,720.0,2025-05-27,3.222948362235911E-5,15.683686256408691,56.036170448319986,-111.43434408486378,1.4543533325195312,0.0,0.8468294739723206,0.8395044207572937,0.5208291411399841,0.4795420467853546,284.7554626464844,93920.19907924107,2025-05-21,0.0,0.0,0.0,0.6450072085062662,286.394744963873,0.008711065633576709,1.0,0.0,2.242098173189204,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_168,79",78.0,160.0,"168,79",279.168036142985,650.0,2025-05-27,3.219885547878221E-5,15.278412818908691,56.118573800098254,-110.96458312686283,1.6818046569824219,0.0,0.4333673119544983,0.42598360776901245,0.3167547285556793,0.27953365445137024,285.4922790527344,94549.91782924107,2025-05-21,0.0,0.0,0.0,0.6733706601460774,286.6270752861386,0.009138289375584918,0.0,1.0,2.2346327030032453,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_169,79",8.0,174.5,"169,79",279.56940841674805,461.0,2025-05-27,3.212140654795803E-5,15.087516784667969,56.19904359677925,-110.49266399290369,1.2845993041992188,0.0,0.823133647441864,0.8145868182182312,0.4850842356681824,0.44527843594551086,285.7061767578125,95890.72958519345,2025-05-21,0.0,0.0,0.0,0.65439719136556,287.26406724112377,0.007438175848108131,1.0,0.0,2.2147190496522793,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_170,79",341.0,77.75,"170,79",278.745429447719,494.0,2025-05-27,3.06195106531959E-5,15.101188659667969,56.27756546859748,-110.01862408616356,0.5240440368652344,0.0,0.7995719313621521,0.7891809344291687,0.45504075288772583,0.4177172780036926,286.0025634765625,95953.2824125744,2025-05-21,0.0,0.0,0.0,0.5684501571655274,287.4125890277681,0.004803655205648738,1.0,0.0,2.344872634668515,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_148,80",44.0,81.0,"148,80",272.27806581769676,1389.0,2025-05-27,2.0868452338618226E-5,16.84903335571289,54.3714601497589,-120.10979707571839,0.4367828369140625,1.0,0.14853477478027344,0.1441422998905182,0.14346811175346375,0.13686950504779816,281.2545166015625,83445.04208519345,2025-05-21,0.0,0.0,0.0,0.6239735870361328,277.3488101959228,0.006979942789655524,0.0,1.0,1.5886089684537328,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_149,80",353.0,52.25,"149,80",275.10324441818966,1318.0,2025-05-27,2.1605572328553535E-5,15.366022109985352,54.4884708798213,-119.6842507437093,1.9040107727050781,1.0,0.22482408583164215,0.2199479639530182,0.1816532015800476,0.17286880314350128,282.5362548828125,88912.19610305059,2025-05-21,0.0,0.0,0.0,0.6335262756347656,283.89727138337634,0.005480235910397369,1.0,0.0,1.6917219271701025,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_150,80",2.0,222.75,"150,80",275.2954077947707,920.0,2025-05-27,2.1582340195891447E-5,14.959772109985352,54.60384651549048,-119.25602549648835,0.911712646484375,0.0,0.22622080147266388,0.2224504053592682,0.1604647934436798,0.15117675065994263,285.99713134765625,89312.38657924107,2025-05-21,0.0,0.0,0.0,0.6556197026570638,284.3647345588321,0.006352843253296214,0.0,1.0,1.4617612148459187,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_151,80",32.0,232.125,"151,80",276.43612725394115,784.0,2025-05-27,2.391855559835676E-5,14.171686172485352,54.71756961639821,-118.82513514265389,0.774383544921875,0.0,0.23499515652656555,0.23093047738075256,0.16686974465847015,0.1593380719423294,286.51141357421875,91426.19126674105,2025-05-21,0.0,0.0,0.0,0.6271712163289387,286.2283863794236,0.00334086595324834,0.0,1.0,1.2174949054253374,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_152,80",359.0,171.125,"152,80",276.79471097673684,769.0,2025-05-27,2.6624227757565677E-5,13.577936172485352,54.8296228101511,-118.39159464158185,0.3871917724609375,0.0,0.37912511825561523,0.3727342486381531,0.22505219280719757,0.2095378041267395,286.7377624511719,91602.13918340774,2025-05-21,0.0,0.0,0.0,0.5575199610392253,286.47466759454636,0.003238748295586902,1.0,0.0,1.1897702699759727,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_153,80",294.0,37.375,"153,80",277.2949224199568,689.0,2025-05-27,2.6449522920302115E-5,14.073053359985352,54.93998880033751,-117.95542012211213,0.5407333374023438,0.0,0.3046324551105499,0.29835525155067444,0.20357714593410492,0.17788726091384888,286.7243347167969,93249.09714471725,2025-05-21,0.0,0.0,0.0,0.5148259455362956,287.8409577324277,0.0026020524114187538,1.0,0.0,1.2350287585167437,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_154,80",11.0,77.25,"154,80",277.59499522617887,723.0,2025-05-27,2.2969736164668575E-5,12.923791885375977,55.04865037471632,-117.51662890044136,1.0242462158203125,0.0,0.2487020492553711,0.24490371346473694,0.1592198759317398,0.1434125006198883,287.2069091796875,92909.14178757441,2025-05-21,0.0,0.0,0.0,0.5206303736368815,287.5735510871524,0.003670149950664836,1.0,0.0,1.2951421071815605,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_155,80",296.0,63.0,"155,80",278.0904212225051,703.0,2025-05-27,2.026423317147419E-5,13.395318984985352,55.15559041355534,-117.07523949730744,0.9984970092773438,0.0,0.23721544444561005,0.2326776087284088,0.14463813602924347,0.13132697343826294,287.3382873535156,93116.03501674107,2025-05-21,0.0,0.0,0.0,0.5279354832967122,287.77144522893997,0.004340629561227161,1.0,0.0,1.5016653730570884,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_156,80",353.0,108.875,"156,80",278.0915939694359,675.0,2025-05-27,1.828540553105995E-5,13.459772109985352,55.26079189811496,-116.63127165423458,0.6246566772460938,0.0,0.23201513290405273,0.22699370980262756,0.14669550955295563,0.131397545337677,287.4052429199219,93837.07370721726,2025-05-21,0.0,0.0,0.0,0.5343294041951497,288.45972778683614,0.0024906802013333618,1.0,0.0,1.5767342177219812,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_157,80",347.0,52.5,"157,80",278.81852413359144,647.0,2025-05-27,2.052416675724089E-5,14.091608047485352,55.364237919294126,-116.18474634892677,0.9016990661621094,0.0,0.2861442565917969,0.2818109095096588,0.2252303957939148,0.20767028629779816,287.79608154296875,93927.85421316964,2025-05-21,0.0,0.0,0.0,0.5410552215576172,288.19659360249835,0.0029298649191673576,0.0,1.0,1.328343649315555,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_158,80",237.0,163.0,"158,80",279.307197752453,677.0,2025-05-27,1.8368778910371475E-5,11.253717422485352,55.46591168640251,-115.73568580965124,0.81634521484375,0.0,0.22560398280620575,0.2219964563846588,0.16180825233459473,0.14276321232318878,287.82757568359375,93766.99483816966,2025-05-21,0.0,0.0,0.0,0.4974411748250326,287.188449042184,0.0028831227704699813,1.0,0.0,1.4523789180281208,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_159,80",95.0,88.75,"159,80",279.6724662780761,651.0,2025-05-27,2.0164459783700295E-5,8.692949295043945,55.56579653607078,-115.28411352860107,0.08440017700195312,0.0,0.4462272822856903,0.4428102374076843,0.24545955657958984,0.23005303740501404,287.0826110839844,93902.90555245537,2025-05-21,0.0,0.0,0.0,0.3383599853515625,286.61070187886554,0.0024797064274366676,1.0,0.0,2.0382861087235207,"{""type"":""MultiPoint"",""coordinates"":[]}"
"20_160,80",268.0,183.125,"160,80",279.9918952215286,768.0,2025-05-27,1.862334283941891E-5,13.741164207458496,55.66387594129307,-114.83005427417068,0.1926422119140625,0.0,0.3810550272464752,0.3781892657279968,0.2251560091972351,0.2148190438747406,286.55322265625,93742.54989769346,2025-05-21,0.0,0.0,0.0,0.5592334175109863,287.5797338031587,0.004263608252983886,1.0,0.0,1.9967712116655116,"{""type"":""MultiPoint"",""coordinates"":[]}"
